id_carte,code_set,numero,nom_fr,nom_en,type_carte,rarete,element,hp,talent_nom_fr,talent_effet_fr,attaque1_nom_fr,attaque1_cout,attaque1_degats,attaque1_effet_fr,attaque2_nom_fr,attaque2_cout,attaque2_degats,attaque2_effet_fr,faiblesse,retraite,illustrateur,image_url,source
PKT-A4b-368,A4b,368,Dialga-ex,Dialga ex,pokemon,etoile,metal,150,,,Turbo Métallique,metal|metal,30,Prenez 2 Énergies Métal de votre zone Énergie et attachez-les à l'un de vos Pokémon de Banc.,Gros Impact,metal|metal|incolore|incolore,100,,feu,2,5ban Graphics,,pokekalos
PKT-A4b-369,A4b,369,Solgaleo-ex,Solgaleo ex,pokemon,etoile,metal,180,Ascension Solaire,"Une fois pendant votre tour, si ce Pokémon est sur votre Banc, vous pouvez l'échanger avec votre Pokémon Actif.",Brèche Solaire,metal|metal,120,Ce Pokémon s'inflige aussi 10 dégâts.,,,,,feu,2,5ban Graphics,,pokekalos
PKT-A4b-370,A4b,370,Évoli-ex,Eevee ex,pokemon,etoile,incolore,90,Volivolution,Ce Pokémon peut évoluer en n'importe quel Pokémon qui évolue de Évoli si vous le jouez de votre main sur ce Pokémon.(Ce Pokémon ne peut pas évoluer pendant votre premier tour ou pendant le tour où vous le jouez.),Morsure,incolore,30,,,,,,combat,1,5ban Graphics,,pokekalos
PKT-A4b-371,A4b,371,Lugia-ex,Lugia ex,pokemon,etoile,incolore,150,,,Explosion Élémentaire,feu|eau|electrique,180,"Défaussez une Énergie Feu, Eau et Électrique de ce Pokémon.",,,,,electrique,2,5ban Graphics,,pokekalos
PKT-A4b-372,A4b,372,Arceus-ex,Arceus ex,pokemon,etoile,incolore,140,Éclat de Légende,Ce Pokémon ne peut être affecté par aucun État Spécial.,Pouvoir Ultime,incolore|incolore|incolore,70,Cette attaque inflige 20 dégâts supplémentaires pour chacun de vos Pokémon de Banc.,,,,,combat,2,5ban Graphics,,pokekalos
PKT-A4b-373,A4b,373,Recherches Professorales,Professor's Research,dresseur-supporter,etoile,,,,,,,,Piochez 2 cartes.,,,,,,0,Akira Komayama,,pokekalos
PKT-A4b-374,A4b,374,Lilie,Lillie,dresseur-supporter,etoile,,,,,,,,Soignez 60 dégâts d'un de vos Pokémon de base.,,,,,,0,yuu,,pokekalos
PKT-A4b-375,A4b,375,Elsa-Mina,Lusamine,dresseur-supporter,etoile,,,,,,,,Vous ne pouvez utiliser cette carte que si votre adversaire a gagné au moins un point.  Choisissez une de vos Ultra-Chimères. Attachez 2 Énergies au hasard de votre pile de défausse à ce Pokémon.,,,,,,0,Taira Akitsu,,pokekalos
PKT-A4b-376,A4b,376,Pikachu-ex,Pikachu ex,pokemon,etoile,electrique,120,,,Cercle Électrik,electrique|electrique,30,Cette attaque inflige 30 dégâts pour chaque Pokémon Électrique sur votre Banc.,,,,,combat,1,kantaro,,pokekalos
PKT-A4b-377,A4b,377,Giratina-ex,Giratina ex,pokemon,shiny,psy,150,Cri Espace-Brisé,"Une fois pendant votre tour, vous pouvez prendre une Énergie Psy de votre zone Énergie et l'attacher à ce Pokémon. Si vous utilisez ce talent, votre tour se termine.",Impact du Chaos,psy|psy|psy|incolore,130,Ce Pokémon s'inflige aussi 20 dégâts.,,,,,obscurite,2,PLANETA Yamashita,,pokekalos
PKT-A4b-378,A4b,378,Darkrai-ex,Darkrai ex,pokemon,shiny,obscurite,140,Aura Cauchemardesque,"Chaque fois que vous attachez une Énergie Obscurité de votre zone Énergie à ce Pokémon, infligez 20 dégâts au Pokémon Actif de votre adversaire.",Prisme Obscur,obscurite|obscurite|incolore,80,,,,,,plante,2,PLANETA CG Works,,pokekalos
PKT-A4b-379,A4b,379,Super Bonbon,Rare Candy,dresseur-objet,couronne,,,,,,,,"Choisissez un de vos Pokémon de base en jeu. Si vous avez dans votre main une carte Évolution de Niveau 2 de ce Pokémon-là, placez celle-ci sur le Pokémon de base pour le faire évoluer, sans passer par le Niveau 1. Vous ne pouvez utiliser cette carte ni pendant votre premier tour ni sur un Pokémon de base qui a été mis en jeu pendant ce tour.",,,,,,0,Toyste Beach,,pokekalos
PKT-B1-001,B1,1,Scarabrute,Pinsir,pokemon,diamant,plante,90,,,Plaie Croix,plante|plante|incolore,50,"Lancez une pièce. Si c'est face, cette attaque inflige 50 dégâts de plus.",,,,,feu,2,Suwama Chiaki,,pokekalos
PKT-B1-002,B1,2,Méga-Scarabrute-ex,Mega Pinsir ex,pokemon,diamant,plante,170,,,Ciseaux Acérés,plante|plante|incolore,80,"Lancez une pièce. Si c'est face, cette attaque inflige 70 dégâts de plus.",,,,,feu,2,PLANETA CG Works,,pokekalos
PKT-B1-003,B1,3,Chenipotte,Wurmple,pokemon,diamant,plante,50,,,Collision,plante,20,,,,,,feu,1,kirisAki,,pokekalos
PKT-B1-004,B1,4,Armulys,Silcoon,pokemon,diamant,plante,80,,,Armure,plante,,"Pendant le prochain tour de votre adversaire, évitez tous les dégâts infligés à ce Pokémon par des attaques si ces dégâts sont inférieurs ou égaux à 40.",,,,,feu,3,Kyoko Umemoto,,pokekalos
PKT-B1-005,B1,5,Charmillon,Beautifly,pokemon,diamant,plante,130,,,Plongeon Contrôlé,plante,,Cette attaque inflige 50 dégâts à l'un des Pokémon de votre adversaire.,,,,,feu,1,Midori Harada,,pokekalos
PKT-B1-006,B1,6,Blindalys,Cascoon,pokemon,diamant,plante,80,,,Armure,plante,,"Pendant le prochain tour de votre adversaire, évitez tous les dégâts infligés à ce Pokémon par des attaques si ces dégâts sont inférieurs ou égaux à 40.",,,,,feu,3,GOSSAN,,pokekalos
PKT-B1-007,B1,7,Papinox,Dustox,pokemon,diamant,plante,130,,,Poudre Select,plante,60,Choisissez entre Empoisonnés et Confus. Le Pokémon Actif de votre adversaire est maintenant affecté par cet État Spécial.,,,,,feu,1,Midori Harada,,pokekalos
PKT-B1-008,B1,8,Grainipiot,Seedot,pokemon,diamant,plante,50,,,Roulade,plante,20,,,,,,feu,1,Naoyo Kimura,,pokekalos
PKT-B1-009,B1,9,Pifeuil,Nuzleaf,pokemon,diamant,plante,80,,,Gifle Douce,plante|plante,40,,,,,,feu,1,Hajime Kusajima,,pokekalos
PKT-B1-010,B1,10,Tengalice,Shiftry,pokemon,diamant,plante,140,,,Cyclone Mordant,plante|plante,70,Défaussez au hasard une carte de la main de votre adversaire.,,,,,feu,1,Masakazu Fukuda,,pokekalos
PKT-B1-011,B1,11,Balignon,Shroomish,pokemon,diamant,plante,60,,,Charge,plante,20,,,,,,feu,1,Naoyo Kimura,,pokekalos
PKT-B1-012,B1,12,Chapignon,Breloom,pokemon,diamant,plante,100,,,Canon Graine,plante,40,,,,,,feu,1,Mizue,,pokekalos
PKT-B1-013,B1,13,Feuillajou,Pansage,pokemon,diamant,plante,60,,,Bataille,incolore,10,,,,,,feu,1,Jerky,,pokekalos
PKT-B1-014,B1,14,Feuiloutan,Simisage,pokemon,diamant,plante,100,,,Combo-Griffe,plante|incolore,40,Lancez 3 pièces. Cette attaque inflige 40 dégâts pour chaque côté face.,,,,,feu,1,tetsuya koizumi,,pokekalos
PKT-B1-015,B1,15,Doudouvet,Cottonee,pokemon,diamant,plante,50,,,Tranch'Herbe,plante,20,,,,,,feu,1,Yuka Tanaka,,pokekalos
PKT-B1-016,B1,16,Farfaduvet-ex,Whimsicott ex,pokemon,diamant,plante,140,,,Nœud Herbe,plante|incolore,40,Cette attaque inflige 30 dégâts supplémentaires pour chaque Énergie dans le Coût de Retraite du Pokémon Actif de votre adversaire.,,,,,feu,1,PLANETA CG Works,,pokekalos
PKT-B1-017,B1,17,Chlorobule,Petilil,pokemon,diamant,plante,60,,,Flop,incolore,10,,,,,,feu,1,Naoki Saito,,pokekalos
PKT-B1-018,B1,18,Fragilady,Lilligant,pokemon,diamant,plante,80,Arôme d'Endurance,Chacun de vos Pokémon Plante reçoit + 20 PV.,Claque,plante|incolore,50,,,,,,feu,1,Kanako Eo,,pokekalos
PKT-B1-019,B1,19,Maracachi,Maractus,pokemon,diamant,plante,80,,,Danse Éblouissante,plante|incolore,40,Le Pokémon Actif de votre adversaire est maintenant Confus.,,,,,feu,1,Shimaris Yukichi,,pokekalos
PKT-B1-020,B1,20,Viridium,Virizion,pokemon,diamant,plante,100,,,Lame Sainte,plante|plante|incolore,110,"Pendant votre prochain tour, ce Pokémon ne peut pas utiliser Lame Sainte.",,,,,feu,1,Takeshi Nakamura,,pokekalos
PKT-B1-021,B1,21,Cabriolaine,Skiddo,pokemon,diamant,plante,80,,,Tranch'Herbe,plante|incolore,30,,,,,,feu,2,Saya Tsuruta,,pokekalos
PKT-B1-022,B1,22,Chevroum,Gogoat,pokemon,diamant,plante,120,,,Damoclès,plante|plante|incolore,100,Ce Pokémon s'inflige aussi 20 dégâts.,,,,,feu,2,sowsow,,pokekalos
PKT-B1-023,B1,23,Brocélôme,Phantump,pokemon,diamant,plante,60,,,Tapotige,plante|plante,40,,,,,,feu,1,Sumiyoshi Kizuki,,pokekalos
PKT-B1-024,B1,24,Desséliande,Trevenant,pokemon,diamant,plante,110,,,Encornebois,plante|plante,60,Soignez 20 dégâts de ce Pokémon.,,,,,feu,2,Hiroyuki Yamamoto,,pokekalos
PKT-B1-025,B1,25,Ouistempo,Grookey,pokemon,diamant,plante,60,,,Bataille,plante,20,,,,,,feu,1,Kouki Saitou,,pokekalos
PKT-B1-026,B1,26,Badabouin,Thwackey,pokemon,diamant,plante,90,,,Enfoncement,plante|plante,50,,,,,,feu,2,Akira Komayama,,pokekalos
PKT-B1-027,B1,27,Gorythmic,Rillaboom,pokemon,diamant,plante,150,Rythme Envoûtant,"Une fois pendant votre tour, vous pouvez lancer une pièce. Si c'est face, échangez un des Pokémon de Banc de base de votre adversaire contre son Pokémon Actif.",Charge Tambour,plante|plante|plante|incolore,120,,,,,,feu,3,Shin Nagasawa,,pokekalos
PKT-B1-028,B1,28,Caninos,Growlithe,pokemon,diamant,feu,70,,,Creusogriffes,feu,20,,,,,,eau,2,Narumi Sato,,pokekalos
PKT-B1-029,B1,29,Arcanin,Arcanine,pokemon,diamant,feu,120,,,Crocs Feu,feu|feu,50,"Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Brûlés.",,,,,eau,3,Yuu Nishida,,pokekalos
PKT-B1-030,B1,30,Ponyta,Ponyta,pokemon,diamant,feu,60,,,Fournaise,feu|feu,40,,,,,,eau,1,Jiro Sasumo,,pokekalos
PKT-B1-031,B1,31,Galopa-ex,Rapidash ex,pokemon,diamant,feu,150,,,Sprint Flamboyant,feu|feu|feu,110,Cette attaque inflige aussi 20 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,eau,2,PLANETA CG Works,,pokekalos
PKT-B1-032,B1,32,Ho-Oh,Ho-Oh,pokemon,diamant,feu,120,,,Brûlure Bénie,feu|feu|incolore|incolore,100,Soignez 30 dégâts de chacun de vos Pokémon de base de Banc.,,,,,electrique,2,Ryota Murayama,,pokekalos
PKT-B1-033,B1,33,Poussifeu,Torchic,pokemon,diamant,feu,60,,,Picpic,feu,20,,,,,,eau,1,GOSSAN,,pokekalos
PKT-B1-034,B1,34,Galifeu,Combusken,pokemon,diamant,feu,80,,,Pied Voltige,feu|feu,50,,,,,,eau,1,GOSSAN,,pokekalos
PKT-B1-035,B1,35,Braségali,Blaziken,pokemon,diamant,feu,140,,,Pied Brûleur,feu|feu,100,Défaussez une Énergie Feu de ce Pokémon.,,,,,eau,1,GOSSAN,,pokekalos
PKT-B1-036,B1,36,Méga-Braségali-ex,Mega Blaziken ex,pokemon,diamant,feu,210,,,Méga Calcination,feu|feu,120,Défaussez une Énergie Feu de ce Pokémon. Le Pokémon Actif de votre adversaire est maintenant Brûlés.,,,,,eau,1,PLANETA Yamashita,,pokekalos
PKT-B1-037,B1,37,Flamajou,Pansear,pokemon,diamant,feu,60,,,Bataille,incolore,10,,,,,,eau,1,Jerky,,pokekalos
PKT-B1-038,B1,38,Flamoutan,Simisear,pokemon,diamant,feu,100,,,Combo-Griffe,feu|incolore,40,Lancez 3 pièces. Cette attaque inflige 40 dégâts pour chaque côté face.,,,,,eau,1,kirisAki,,pokekalos
PKT-B1-039,B1,39,Darumarond,Darumaka,pokemon,diamant,feu,70,,,Attaque Imprudente,feu|feu,50,Ce Pokémon s'inflige aussi 10 dégâts.,,,,,eau,2,Atsuko Nishida,,pokekalos
PKT-B1-040,B1,40,Darumacho,Darmanitan,pokemon,diamant,feu,130,,,Daru-Mains,feu|feu|feu|incolore,80,Lancez 2 pièces. Cette attaque inflige 30 dégâts supplémentaires pour chaque côté face.,,,,,eau,3,kawayoo,,pokekalos
PKT-B1-041,B1,41,Funécire,Litwick,pokemon,diamant,feu,50,,,Flamboiement,feu,20,,,,,,eau,1,sowsow,,pokekalos
PKT-B1-042,B1,42,Mélancolux,Lampent,pokemon,diamant,feu,80,,,Feu Follet,feu|feu,40,,,,,,eau,1,Kyoko Umemoto,,pokekalos
PKT-B1-043,B1,43,Lugulabre,Chandelure,pokemon,diamant,feu,140,Combustion Lente,"Une fois pendant votre tour, vous pouvez défausser la première carte du dessus du deck de votre adversaire.",Explosion de Chaleur,feu|feu,80,,,,,,eau,2,Taira Akitsu,,pokekalos
PKT-B1-044,B1,44,Aflamanoir,Heatmor,pokemon,diamant,feu,80,,,Langue-Fouet,feu,,Cette attaque inflige 30 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,eau,1,Satoshi Shirai,,pokekalos
PKT-B1-045,B1,45,Hélionceau,Litleo,pokemon,diamant,feu,60,,,Charbon Mutant,feu,20,,,,,,eau,1,Misa Tsutsui,,pokekalos
PKT-B1-046,B1,46,Némélios,Pyroar,pokemon,diamant,feu,130,,,Déflagration,feu|feu|incolore,130,Défaussez 2 Énergies Feu de ce Pokémon.,,,,,eau,2,Hitoshi Ariga,,pokekalos
PKT-B1-047,B1,47,Boumata,Turtonator,pokemon,diamant,feu,110,,,Carapiège,feu|feu,40,"Pendant le prochain tour de votre adversaire, si ce Pokémon subit les dégâts d'une attaque, le Pokémon Attaquant subit 20 dégâts.",,,,,eau,3,KEIICHIRO ITO,,pokekalos
PKT-B1-048,B1,48,Psykokwak,Psyduck,pokemon,diamant,eau,60,,,Pluie Éclaboussante,eau,20,,,,,,electrique,1,nagimiso,,pokekalos
PKT-B1-049,B1,49,Akwakwak,Golduck,pokemon,diamant,eau,90,,,Grosse Vague,eau,50,,,,,,electrique,1,Hasuno,,pokekalos
PKT-B1-050,B1,50,Magicarpe,Magikarp,pokemon,diamant,eau,30,,,Évolution en Cascade,eau|eau|incolore,,"Prenez au hasard une carte pouvant faire évoluer ce Pokémon dans votre deck, puis placez-la sur ce Pokémon pour le faire évoluer.",,,,,electrique,1,Yukiko Baba,,pokekalos
PKT-B1-051,B1,51,Léviator,Gyarados,pokemon,diamant,eau,140,,,Queue-Masse,eau|eau|eau|incolore,100,Défaussez la première carte du dessus du deck de votre adversaire.,,,,,electrique,3,kawayoo,,pokekalos
PKT-B1-052,B1,52,Méga-Léviator-ex,Mega Gyarados ex,pokemon,diamant,eau,210,,,Méga Maelström,eau|eau|eau|incolore,140,Défaussez les 3premières cartes du dessus du deck de votre adversaire.,,,,,electrique,3,PLANETA Igarashi,,pokekalos
PKT-B1-053,B1,53,Nénupiot,Lotad,pokemon,diamant,eau,60,,,Pistolet à O,eau,20,,,,,,electrique,1,Atsuko Nishida,,pokekalos
PKT-B1-054,B1,54,Lombre,Lombre,pokemon,diamant,eau,90,,,Gifle Douce,eau|eau,40,,,,,,electrique,1,miki kudo,,pokekalos
PKT-B1-055,B1,55,Ludicolo,Ludicolo,pokemon,diamant,eau,140,,,Danse Rythmique,eau|eau,60,"Si vous avez exactement 1, 3 ou 5 cartes dans votre main, cette attaque inflige 60 dégâts supplémentaires.",,,,,electrique,2,sowsow,,pokekalos
PKT-B1-056,B1,56,Wailmer,Wailmer,pokemon,diamant,eau,100,,,Surf,incolore|incolore|incolore,50,,,,,,electrique,3,Mékayu,,pokekalos
PKT-B1-057,B1,57,Wailord,Wailord,pokemon,diamant,eau,200,,,Pompe Cétacée,incolore|incolore|incolore|incolore,60,Cette attaque inflige 10 dégâts supplémentaires pour chaque Énergie Eau attachée à ce Pokémon.,,,,,electrique,4,KIYOTAKA OSHIYAMA,,pokekalos
PKT-B1-058,B1,58,Écrapince,Corphish,pokemon,diamant,eau,70,,,Pistolet à O,eau,20,,,,,,electrique,2,Sekio,,pokekalos
PKT-B1-059,B1,59,Colhomard,Crawdaunt,pokemon,diamant,eau,100,,,Guillotine,eau|eau|incolore,90,,,,,,electrique,2,Shibuzoh.,,pokekalos
PKT-B1-060,B1,60,Lovdisc,Luvdisc,pokemon,diamant,eau,70,,,Tacle Tandem,eau|eau,30,"Si vous avez exactement 2, 4 ou 6 cartes dans votre main, cette attaque inflige 30 dégâts supplémentaires.",,,,,electrique,1,sui,,pokekalos
PKT-B1-061,B1,61,Flotajou,Panpour,pokemon,diamant,eau,60,,,Bataille,incolore,10,,,,,,electrique,1,Jerky,,pokekalos
PKT-B1-062,B1,62,Flotoutan,Simipour,pokemon,diamant,eau,100,,,Combo-Griffe,eau|incolore,40,Lancez 3 pièces. Cette attaque inflige 40 dégâts pour chaque côté face.,,,,,electrique,1,Shigenori Negishi,,pokekalos
PKT-B1-063,B1,63,Tritonde,Tympole,pokemon,diamant,eau,60,,,Coud'Boue,eau|incolore,30,,,,,,electrique,1,Mina Nakai,,pokekalos
PKT-B1-064,B1,64,Batracné,Palpitoad,pokemon,diamant,eau,90,,,Mégaphone,eau|eau|incolore,60,,,,,,electrique,2,Shimaris Yukichi,,pokekalos
PKT-B1-065,B1,65,Crapustule,Seismitoad,pokemon,diamant,eau,150,,,Coup d'Poing en Demi Spirale,eau|eau|incolore,90,Le Pokémon Actif de votre adversaire est maintenant Confus.,,,,,electrique,3,SATOSHI NAKAI,,pokekalos
PKT-B1-066,B1,66,Carapagos,Tirtouga,pokemon,diamant,eau,90,,,Coquill-Attaque,eau|incolore,50,,,,,,electrique,2,HYOGONOSUKE,,pokekalos
PKT-B1-067,B1,67,Mégapagos,Carracosta,pokemon,diamant,eau,150,,,Carapace Bloquante,eau|eau|incolore,100,Évitez tous les dégâts infligés à ce Pokémon par les attaques des Pokémon de base pendant le prochain tour de votre adversaire.,,,,,electrique,3,match,,pokekalos
PKT-B1-068,B1,68,Viskuse,Frillish,pokemon,diamant,eau,60,,,Pistolet à O,eau,20,,,,,,electrique,1,Apios,,pokekalos
PKT-B1-069,B1,69,Moyade,Jellicent,pokemon,diamant,eau,120,Corps Rebondissant,"Si ce Pokémon est sur le Poste Actif et subit les dégâts d'une attaque d'un Pokémon de votre adversaire, prenez une Énergie-Eau de votre zone Énergie et attachez-la à un de vos Pokémon de Banc.",Surf,eau|eau,60,,,,,,electrique,2,Tomokazu Komiya,,pokekalos
PKT-B1-070,B1,70,Keldeo,Keldeo,pokemon,diamant,eau,100,,,Lame Sainte,eau|eau|incolore,110,"Pendant votre prochain tour, ce Pokémon ne peut pas utiliser Lame Sainte.",,,,,electrique,1,Takeshi Nakamura,,pokekalos
PKT-B1-071,B1,71,Grenousse,Froakie,pokemon,diamant,eau,60,,,Goutte à Goutte,eau,20,,,,,,electrique,1,Sanosuke Sakuma,,pokekalos
PKT-B1-072,B1,72,Croâporal,Frogadier,pokemon,diamant,eau,80,,,Rebond,eau|eau,40,Échangez ce Pokémon contre l'un de vos Pokémon de Banc.,,,,,electrique,1,5ban Graphics,,pokekalos
PKT-B1-073,B1,73,Amphinobi-ex,Greninja ex,pokemon,diamant,eau,170,Courant Changeant,"Une fois pendant votre tour, vous pouvez échanger votre Pokémon Eau Actif contre un de vos Pokémon de Banc.",Aqua-Dague,eau|eau,100,,,,,,electrique,2,PLANETA Mochizuki,,pokekalos
PKT-B1-074,B1,74,Grelaçon,Bergmite,pokemon,diamant,eau,70,,,Concrétion Glacée,eau|incolore,30,,,,,,metal,2,Miki Tanaka,,pokekalos
PKT-B1-075,B1,75,Séracrawl,Avalugg,pokemon,diamant,eau,140,,,Barrière de Givre,eau|eau|incolore,70,"Pendant le prochain tour de votre adversaire, ce Pokémon subit − 20 dégâts provenant des attaques.",,,,,metal,4,Kouki Saitou,,pokekalos
PKT-B1-076,B1,76,Khélocrok,Chewtle,pokemon,diamant,eau,80,,,Grosse Vague,eau|eau,40,,,,,,electrique,3,Nurikabe,,pokekalos
PKT-B1-077,B1,77,Torgamord,Drednaw,pokemon,diamant,eau,130,,,Croque Fort,eau|eau|incolore,70,"Pendant le prochain tour de votre adversaire, le Pokémon Défenseur ne peut pas battre en retraite.",,,,,electrique,3,Anesaki Dynamic,,pokekalos
PKT-B1-078,B1,78,Embrochet,Arrokuda,pokemon,diamant,eau,60,,,Picpic,eau,20,,,,,,electrique,1,Mina Nakai,,pokekalos
PKT-B1-079,B1,79,Hastacuda,Barraskewda,pokemon,diamant,eau,90,,,Damoclès,eau|incolore,80,Ce Pokémon s'inflige aussi 20 dégâts.,,,,,electrique,1,Hideki Ishikawa,,pokekalos
PKT-B1-080,B1,80,Bekaglaçon,Eiscue,pokemon,diamant,eau,80,Tête de Gel,"Si ce Pokémon a tous ses PV, il subit − 40 dégâts provenant des attaques des Pokémon de votre adversaire.",Collision,eau|eau,50,,,,,,metal,1,Kagemaru Himeno,,pokekalos
PKT-B1-081,B1,81,Voltali-ex,Jolteon ex,pokemon,diamant,electrique,140,Mur Électromagnétique,"Tant que ce Pokémon est sur le Poste Actif, chaque fois que votre adversaire attache une carte Énergie de sa zone Énergie à un de ses Pokémon, infligez 20 dégâts au Pokémon de l'adversaire.",Éclair Fulgurant,electrique|electrique,80,,,,,,combat,1,PLANETA CG Works,,pokekalos
PKT-B1-082,B1,82,Wattouat,Mareep,pokemon,diamant,electrique,70,,,Ruade,electrique,10,,,,,,combat,1,saino misaki,,pokekalos
PKT-B1-083,B1,83,Lainergie,Flaaffy,pokemon,diamant,electrique,90,,,Poing Électrique,electrique|incolore,40,,,,,,combat,1,Shibuzoh.,,pokekalos
PKT-B1-084,B1,84,Pharamp,Ampharos,pokemon,diamant,electrique,140,,,Projectile Électrisé,electrique|electrique|incolore,90,Un des Pokémon de Banc de votre adversaire est choisi au hasard. Cette attaque lui inflige aussi 20 dégâts.,,,,,combat,1,Megumi Mizutani,,pokekalos
PKT-B1-085,B1,85,Méga-Pharamp-ex,Mega Ampharos ex,pokemon,diamant,electrique,210,,,Lances Foudroyantes,electrique|electrique|incolore,100,"Un des Pokémon de Banc de votre adversaire est choisi au hasard 3 fois. Pour chaque fois où un Pokémon est choisi, infligez-lui 20 dégâts.",,,,,combat,2,PLANETA CG Works,,pokekalos
PKT-B1-086,B1,86,Lixy,Shinx,pokemon,diamant,electrique,60,,,Flop,incolore,10,,,,,,combat,1,Uta,,pokekalos
PKT-B1-087,B1,87,Luxio,Luxio,pokemon,diamant,electrique,90,,,Morsure,electrique,30,,,,,,combat,1,NC Empire,,pokekalos
PKT-B1-088,B1,88,Luxray,Luxray,pokemon,diamant,electrique,130,,,Impact-Flash,electrique|incolore,110,Cette attaque inflige aussi 20 dégâts à un de vos Pokémon de Banc.,,,,,combat,0,Ryota Murayama,,pokekalos
PKT-B1-089,B1,89,Pachirisu,Pachirisu,pokemon,diamant,electrique,70,,,Défi de la Plaie,electrique|incolore,30,"Si le Pokémon Actif de votre adversaire a subi des dégâts, cette attaque inflige 30 dégâts de plus.",,,,,combat,1,Naoyo Kimura,,pokekalos
PKT-B1-090,B1,90,Zébibron,Blitzle,pokemon,diamant,electrique,70,,,Décharge Mineure,electrique,10,,,,,,combat,1,Akira Komayama,,pokekalos
PKT-B1-091,B1,91,Zéblitz,Zebstrika,pokemon,diamant,electrique,100,,,Boule de Foudre,electrique|electrique|electrique,90,,,,,,combat,1,Shin Nagasawa,,pokekalos
PKT-B1-092,B1,92,Statitik,Joltik,pokemon,diamant,electrique,30,,,Accrochage,electrique,20,,,,,,combat,0,Ayaka Yoshida,,pokekalos
PKT-B1-093,B1,93,Mygavolt,Galvantula,pokemon,diamant,electrique,80,,,Boule Élek,electrique,50,,,,,,combat,0,Yumi,,pokekalos
PKT-B1-094,B1,94,Dedenne,Dedenne,pokemon,diamant,electrique,70,,,Grignotage Survolté,incolore,20,Défaussez au hasard une Énergie Électrique du Pokémon Actif de votre adversaire.,,,,,combat,1,Yuka Morii,,pokekalos
PKT-B1-095,B1,95,Voltoutou,Yamper,pokemon,diamant,electrique,60,,,Hurlement,incolore,,Échangez le Pokémon Actif de votre adversaire avec l'un de ses Pokémon de Banc. <i>(Votre adversaire choisit le nouveau Pokémon Actif.)</i>,,,,,combat,1,Saya Tsuruta,,pokekalos
